ID_Pedido;Fecha;Producto;Categoria;Cantidad;Precio_Unitario;Costo_Envio;Ciudad;Metodo_Pago;Satisfaccion
1300;11/12/2025;Monitor;Hardware;3;224.37;16.77;Bilbao;Transferencia;4
1301;19/07/2025;Tablet;Electrónica;4;473.31;24.67;Madrid;Transferencia;2
1302;29/11/2025;Tablet;Electrónica;3;554.25;40.22;Barcelona;Tarjeta Credito;5
1303;08/03/2025;Laptop;Electrónica;3;896.8;33.36;Bilbao;Transferencia;5
1304;25/06/2025;Monitor;Hardware;2;149.08;49.83;Madrid;PayPal;4
1305;31/05/2025;Cámara;Fotografía;5;233.93;48.33;Málaga;Transferencia;1
1306;12/05/2025;Laptop;Electrónica;4;273.22;45.37;Valencia;Efectivo;5
1307;01/10/2025;Tablet;Electrónica;4;721.24;34.46;Barcelona;Transferencia;3
1308;05/12/2025;Tablet;Electrónica;4;48.01;17.25;Valencia;Transferencia;3
1309;29/12/2025;Smartphone;Electrónica;1;987.72;48.54;Madrid;Tarjeta Credito;5
1310;02/07/2025;Teclado;Accesorios;1;1183.23;17.9;Madrid;PayPal;5
1311;29/12/2025;Reloj Inteligente;Gadgets;4;860.44;24.84;Madrid;Efectivo;3
1312;28/08/2025;Cámara;Fotografía;4;601.46;41.93;Madrid;Efectivo;4
1313;28/03/2025;Cámara;Fotografía;5;1111.56;33.01;Barcelona;Tarjeta Credito;2
1314;19/01/2025;Auriculares;Accesorios;3;584.43;14.32;Valencia;Efectivo;3
1315;24/03/2025;Teclado;Accesorios;5;1010.26;27.41;Málaga;Transferencia;1
1316;13/11/2025;Cámara;Fotografía;1;23.64;30.37;Bilbao;Efectivo;2
1317;10/09/2025;Teclado;Accesorios;3;688.0;49.77;Sevilla;PayPal;5
1318;13/10/2025;Auriculares;Accesorios;3;1145.88;40.51;Sevilla;Transferencia;2
1319;24/02/2025;Teclado;Accesorios;1;1114.28;9.41;Barcelona;Tarjeta Credito;3
1320;10/02/2025;Laptop;Electrónica;3;740.91;35.85;Bilbao;Transferencia;4
1321;26/04/2025;Laptop;Electrónica;4;417.17;17.31;Valencia;PayPal;1
1322;17/04/2025;Reloj Inteligente;Gadgets;3;50.05;8.96;Barcelona;Transferencia;2
1323;26/07/2025;Tablet;Electrónica;5;644.78;25.66;Sevilla;Tarjeta Credito;4
1324;22/11/2025;Cámara;Fotografía;1;370.44;31.3;Málaga;PayPal;5
1325;16/08/2025;Teclado;Accesorios;3;299.62;16.12;Barcelona;Efectivo;5
1326;05/12/2025;Tablet;Electrónica;1;128.83;12.5;Barcelona;Transferencia;4
1327;25/06/2025;Tablet;Electrónica;5;1115.98;36.89;Valencia;Transferencia;2
1328;04/02/2025;Smartphone;Electrónica;2;360.19;40.16;Sevilla;Transferencia;4
1329;16/11/2025;Teclado;Accesorios;5;1043.5;19.13;Barcelona;Tarjeta Credito;2
1330;30/10/2025;Tablet;Electrónica;3;611.51;42.49;Barcelona;PayPal;5
1331;20/12/2025;Monitor;Hardware;5;820.55;5.3;Barcelona;PayPal;2
1332;04/09/2025;Auriculares;Accesorios;1;758.09;34.87;Barcelona;PayPal;3
1333;11/07/2025;Auriculares;Accesorios;4;1104.96;11.65;Málaga;Transferencia;5
1334;03/12/2025;Reloj Inteligente;Gadgets;5;1055.88;39.39;Madrid;Tarjeta Credito;5
1335;05/11/2025;Cámara;Fotografía;1;835.11;33.61;Valencia;PayPal;5
1336;18/12/2025;Tablet;Electrónica;5;328.53;13.91;Madrid;Efectivo;3
1337;02/09/2025;Teclado;Accesorios;2;1035.54;48.49;Madrid;Tarjeta Credito;1
1338;27/12/2025;Laptop;Electrónica;4;347.87;10.73;Sevilla;PayPal;1
1339;08/08/2025;Laptop;Electrónica;1;813.95;14.2;Málaga;Transferencia;3
1340;11/01/2025;Teclado;Accesorios;1;21.67;21.15;Valencia;Transferencia;4
1341;03/10/2025;Teclado;Accesorios;5;169.89;7.07;Sevilla;Efectivo;1
1342;11/07/2025;Teclado;Accesorios;2;973.42;12.74;Valencia;Tarjeta Credito;2
1343;13/09/2025;Teclado;Accesorios;5;1048.86;15.75;Barcelona;Transferencia;1
1344;02/06/2025;Smartphone;Electrónica;2;1098.03;6.07;Málaga;Transferencia;2
1345;19/01/2025;Tablet;Electrónica;1;54.4;36.14;Sevilla;Efectivo;2
1346;23/01/2025;Cámara;Fotografía;1;674.1;19.26;Málaga;Tarjeta Credito;5
1347;29/05/2025;Laptop;Electrónica;1;267.59;37.91;Málaga;Tarjeta Credito;1
1348;10/05/2025;Auriculares;Accesorios;5;223.7;13.98;Madrid;Transferencia;4
1349;28/02/2025;Tablet;Electrónica;4;692.12;45.33;Sevilla;Tarjeta Credito;2
1350;02/12/2025;Cámara;Fotografía;3;255.5;11.79;Bilbao;Transferencia;2
1351;23/07/2025;Auriculares;Accesorios;3;59.04;34.28;Madrid;Tarjeta Credito;5
1352;03/08/2025;Laptop;Electrónica;5;812.93;13.39;Barcelona;Tarjeta Credito;1
1353;26/12/2025;Monitor;Hardware;1;407.53;22.46;Málaga;PayPal;1
1354;27/09/2025;Monitor;Hardware;2;178.03;10.85;Madrid;Transferencia;1
1355;21/11/2025;Auriculares;Accesorios;5;862.54;41.68;Málaga;Transferencia;3
1356;03/07/2025;Laptop;Electrónica;4;1136.75;25.12;Valencia;Efectivo;2
1357;29/07/2025;Tablet;Electrónica;2;546.18;25.51;Madrid;Transferencia;1
1358;28/11/2025;Cámara;Fotografía;1;649.45;16.65;Barcelona;PayPal;1
1359;05/03/2025;Laptop;Electrónica;4;26.4;33.56;Barcelona;Tarjeta Credito;5
1360;13/12/2025;Laptop;Electrónica;1;169.47;20.24;Málaga;Efectivo;4
1361;09/03/2025;Cámara;Fotografía;1;293.45;5.01;Sevilla;Tarjeta Credito;4
1362;30/04/2025;Cámara;Fotografía;3;806.45;41.07;Barcelona;PayPal;3
1363;09/02/2025;Teclado;Accesorios;2;632.34;12.79;Málaga;Tarjeta Credito;2
1364;23/06/2025;Auriculares;Accesorios;4;1030.68;30.54;Madrid;Efectivo;1
1365;21/06/2025;Laptop;Electrónica;1;663.04;23.96;Sevilla;Efectivo;5
1366;21/09/2025;Smartphone;Electrónica;3;1128.59;34.77;Bilbao;Efectivo;3
1367;20/08/2025;Teclado;Accesorios;1;821.44;45.77;Valencia;Tarjeta Credito;2
1368;04/08/2025;Smartphone;Electrónica;3;151.94;5.14;Sevilla;PayPal;3
1369;01/01/2025;Reloj Inteligente;Gadgets;2;275.21;9.98;Sevilla;Transferencia;1
1370;08/06/2025;Teclado;Accesorios;4;909.28;20.49;Bilbao;Transferencia;2
1371;15/10/2025;Laptop;Electrónica;5;156.03;16.42;Barcelona;Transferencia;4
1372;25/11/2025;Cámara;Fotografía;4;188.36;37.44;Madrid;PayPal;1
1373;03/11/2025;Reloj Inteligente;Gadgets;3;1152.49;37.08;Madrid;Tarjeta Credito;5
1374;06/02/2025;Laptop;Electrónica;4;38.23;37.85;Barcelona;Tarjeta Credito;5
1375;18/07/2025;Teclado;Accesorios;4;55.87;35.87;Málaga;Transferencia;4
1376;09/12/2025;Monitor;Hardware;4;802.41;42.88;Valencia;Tarjeta Credito;5
1377;10/07/2025;Monitor;Hardware;5;146.03;27.94;Barcelona;Tarjeta Credito;2
1378;12/02/2025;Teclado;Accesorios;4;810.58;39.45;Sevilla;Efectivo;3
1379;24/01/2025;Cámara;Fotografía;4;855.5;47.79;Sevilla;Tarjeta Credito;2
1380;28/02/2025;Monitor;Hardware;1;762.59;36.07;Sevilla;PayPal;3
1381;10/07/2025;Reloj Inteligente;Gadgets;4;227.0;15.02;Barcelona;Tarjeta Credito;5
1382;11/04/2025;Smartphone;Electrónica;1;400.9;28.78;Barcelona;Tarjeta Credito;1
1383;29/04/2025;Monitor;Hardware;2;774.02;22.42;Sevilla;PayPal;4
1384;10/01/2025;Teclado;Accesorios;2;378.99;38.79;Madrid;Transferencia;5
1385;04/03/2025;Monitor;Hardware;4;197.53;16.9;Sevilla;Efectivo;2
1386;16/08/2025;Teclado;Accesorios;3;583.62;46.49;Bilbao;Tarjeta Credito;5
1387;15/08/2025;Cámara;Fotografía;3;396.48;12.5;Barcelona;Efectivo;4
1388;06/07/2025;Cámara;Fotografía;2;945.23;30.56;Bilbao;PayPal;4
1389;17/10/2025;Laptop;Electrónica;2;972.11;10.91;Valencia;Transferencia;3
1390;09/11/2025;Cámara;Fotografía;4;1180.97;27.64;Barcelona;Efectivo;1
1391;09/02/2025;Monitor;Hardware;2;64.66;21.21;Málaga;Transferencia;4
1392;17/01/2025;Laptop;Electrónica;5;748.6;40.88;Valencia;Efectivo;4
1393;06/04/2025;Monitor;Hardware;1;306.04;31.68;Madrid;Efectivo;1
1394;01/02/2025;Auriculares;Accesorios;4;204.16;5.12;Barcelona;PayPal;1
1395;21/04/2025;Teclado;Accesorios;5;944.78;20.98;Barcelona;Efectivo;4
1396;25/01/2025;Cámara;Fotografía;5;956.08;29.22;Madrid;Efectivo;3
1397;25/05/2025;Auriculares;Accesorios;5;581.69;47.37;Bilbao;PayPal;4
1398;06/02/2025;Cámara;Fotografía;2;175.31;49.15;Madrid;PayPal;3
1399;01/12/2025;Auriculares;Accesorios;5;472.8;10.86;Sevilla;PayPal;4
1400;30/05/2025;Auriculares;Accesorios;5;419.15;35.02;Málaga;Tarjeta Credito;2
1401;20/05/2025;Smartphone;Electrónica;4;99.13;5.36;Barcelona;Efectivo;3
1402;07/01/2025;Monitor;Hardware;5;1041.56;5.66;Sevilla;PayPal;3
1403;22/09/2025;Teclado;Accesorios;2;68.21;46.06;Sevilla;PayPal;2
1404;28/04/2025;Monitor;Hardware;1;548.92;34.94;Sevilla;Transferencia;2
1405;05/07/2025;Smartphone;Electrónica;5;738.64;46.46;Bilbao;Tarjeta Credito;1
1406;13/10/2025;Tablet;Electrónica;2;1100.71;39.14;Madrid;Efectivo;3
1407;18/05/2025;Teclado;Accesorios;2;161.46;12.61;Málaga;Efectivo;3
1408;29/03/2025;Cámara;Fotografía;5;477.23;38.24;Valencia;Efectivo;5
1409;02/02/2025;Monitor;Hardware;4;334.03;42.47;Valencia;Transferencia;1
1410;27/07/2025;Teclado;Accesorios;1;617.25;21.49;Madrid;PayPal;1
1411;29/04/2025;Monitor;Hardware;3;665.38;9.79;Sevilla;PayPal;1
1412;11/07/2025;Reloj Inteligente;Gadgets;5;847.07;11.89;Barcelona;Transferencia;4
1413;25/02/2025;Laptop;Electrónica;2;456.44;5.73;Bilbao;PayPal;3
1414;09/06/2025;Smartphone;Electrónica;4;714.15;9.9;Málaga;Efectivo;4
1415;08/01/2025;Reloj Inteligente;Gadgets;5;265.47;20.07;Valencia;PayPal;1
1416;15/05/2025;Reloj Inteligente;Gadgets;3;643.14;14.02;Sevilla;Transferencia;3
1417;16/08/2025;Auriculares;Accesorios;2;214.74;16.43;Bilbao;Efectivo;2
1418;15/09/2025;Teclado;Accesorios;4;657.9;47.75;Madrid;PayPal;5
1419;23/10/2025;Laptop;Electrónica;4;177.52;5.86;Valencia;Efectivo;4
1420;29/12/2025;Monitor;Hardware;2;784.69;41.99;Valencia;Transferencia;3
1421;03/10/2025;Monitor;Hardware;2;974.33;12.87;Madrid;Tarjeta Credito;1
1422;23/05/2025;Tablet;Electrónica;1;779.82;8.31;Bilbao;Tarjeta Credito;4
1423;14/08/2025;Auriculares;Accesorios;2;255.75;5.98;Málaga;Tarjeta Credito;3
1424;09/05/2025;Smartphone;Electrónica;1;378.37;22.57;Madrid;Efectivo;1
1425;24/12/2025;Laptop;Electrónica;4;1185.86;9.92;Málaga;PayPal;3
1426;29/04/2025;Auriculares;Accesorios;5;1189.98;6.3;Bilbao;Efectivo;2
1427;31/08/2025;Reloj Inteligente;Gadgets;5;614.32;37.57;Málaga;Tarjeta Credito;3
1428;11/04/2025;Auriculares;Accesorios;4;453.92;10.61;Málaga;Efectivo;1
1429;21/12/2025;Teclado;Accesorios;3;846.73;47.03;Valencia;Efectivo;3
1430;14/04/2025;Laptop;Electrónica;4;1028.31;21.44;Madrid;Transferencia;1
1431;01/05/2025;Auriculares;Accesorios;1;766.06;19.51;Madrid;Tarjeta Credito;3
1432;05/11/2025;Tablet;Electrónica;2;1038.3;12.79;Sevilla;Tarjeta Credito;3
1433;22/03/2025;Laptop;Electrónica;5;911.45;5.05;Sevilla;Efectivo;2
1434;18/10/2025;Smartphone;Electrónica;3;451.93;37.47;Madrid;Tarjeta Credito;5
1435;01/11/2025;Smartphone;Electrónica;3;1198.44;37.71;Sevilla;Tarjeta Credito;5
1436;01/07/2025;Cámara;Fotografía;1;1197.38;49.87;Madrid;Transferencia;1
1437;21/06/2025;Tablet;Electrónica;3;539.04;18.96;Valencia;Tarjeta Credito;1
1438;31/07/2025;Tablet;Electrónica;2;70.24;12.64;Barcelona;Efectivo;2
1439;22/06/2025;Auriculares;Accesorios;2;430.41;27.43;Barcelona;Efectivo;3
1440;04/09/2025;Laptop;Electrónica;1;786.39;48.03;Madrid;PayPal;2
1441;05/01/2025;Reloj Inteligente;Gadgets;4;114.87;13.89;Barcelona;PayPal;2
1442;20/01/2025;Auriculares;Accesorios;1;674.73;17.33;Madrid;PayPal;1
1443;30/12/2025;Smartphone;Electrónica;4;77.04;27.65;Sevilla;Tarjeta Credito;5
1444;26/10/2025;Auriculares;Accesorios;1;1065.51;11.58;Barcelona;PayPal;3
1445;29/01/2025;Monitor;Hardware;1;692.72;5.1;Madrid;Efectivo;5
1446;06/08/2025;Smartphone;Electrónica;3;76.64;27.2;Barcelona;Efectivo;3
1447;18/04/2025;Laptop;Electrónica;3;825.55;33.63;Bilbao;PayPal;4
1448;25/11/2025;Tablet;Electrónica;1;767.61;36.83;Málaga;Efectivo;4
1449;26/05/2025;Auriculares;Accesorios;2;1059.65;18.54;Valencia;PayPal;3
1450;03/06/2025;Laptop;Electrónica;5;708.72;41.95;Madrid;Transferencia;3
1451;19/05/2025;Laptop;Electrónica;2;769.43;46.48;Valencia;Efectivo;2
1452;28/05/2025;Reloj Inteligente;Gadgets;1;210.94;25.52;Valencia;Efectivo;5
1453;24/05/2025;Reloj Inteligente;Gadgets;1;933.98;41.63;Valencia;Efectivo;4
1454;28/10/2025;Reloj Inteligente;Gadgets;4;766.78;42.05;Madrid;Tarjeta Credito;4
1455;30/06/2025;Teclado;Accesorios;3;667.5;32.02;Málaga;Tarjeta Credito;5
1456;23/09/2025;Teclado;Accesorios;1;225.11;48.38;Málaga;Efectivo;1
1457;27/04/2025;Cámara;Fotografía;1;815.0;41.19;Sevilla;Efectivo;5
1458;02/04/2025;Teclado;Accesorios;2;1132.29;10.49;Barcelona;Efectivo;2
1459;26/01/2025;Smartphone;Electrónica;3;1097.92;48.92;Málaga;Transferencia;1
1460;01/05/2025;Tablet;Electrónica;3;920.4;30.4;Madrid;Transferencia;5
1461;21/01/2025;Auriculares;Accesorios;3;246.59;32.85;Barcelona;PayPal;3
1462;21/01/2025;Reloj Inteligente;Gadgets;5;153.45;31.95;Madrid;Tarjeta Credito;5
1463;30/12/2025;Tablet;Electrónica;1;972.86;11.89;Sevilla;Transferencia;1
1464;08/10/2025;Reloj Inteligente;Gadgets;1;792.87;27.25;Valencia;Transferencia;3
1465;15/12/2025;Cámara;Fotografía;1;1096.07;44.99;Bilbao;Tarjeta Credito;1
1466;05/01/2025;Smartphone;Electrónica;5;406.82;45.25;Bilbao;Tarjeta Credito;2
1467;18/12/2025;Auriculares;Accesorios;2;226.52;7.85;Barcelona;PayPal;4
1468;09/09/2025;Monitor;Hardware;5;237.22;23.65;Valencia;Efectivo;4
1469;02/08/2025;Cámara;Fotografía;3;282.75;41.12;Sevilla;PayPal;1
1470;19/11/2025;Smartphone;Electrónica;3;464.6;13.86;Barcelona;Efectivo;3
1471;02/03/2025;Laptop;Electrónica;2;153.31;23.78;Bilbao;Efectivo;3
1472;21/04/2025;Reloj Inteligente;Gadgets;5;1004.22;25.25;Madrid;Transferencia;5
1473;22/10/2025;Monitor;Hardware;1;818.23;48.17;Madrid;Transferencia;4
1474;22/05/2025;Teclado;Accesorios;5;1041.8;37.39;Málaga;Efectivo;3
1475;24/05/2025;Monitor;Hardware;2;563.91;34.13;Bilbao;PayPal;1
1476;20/06/2025;Laptop;Electrónica;5;611.78;48.14;Madrid;Efectivo;4
1477;12/10/2025;Tablet;Electrónica;1;828.08;13.17;Sevilla;Transferencia;1
1478;11/07/2025;Auriculares;Accesorios;1;667.69;38.8;Madrid;Transferencia;4
1479;21/07/2025;Monitor;Hardware;3;502.63;28.83;Sevilla;Transferencia;1
1480;24/07/2025;Smartphone;Electrónica;5;1066.98;18.2;Sevilla;PayPal;3
1481;10/06/2025;Monitor;Hardware;5;819.8;18.03;Sevilla;Tarjeta Credito;5
1482;06/05/2025;Reloj Inteligente;Gadgets;1;48.54;12.25;Bilbao;PayPal;3
1483;26/06/2025;Cámara;Fotografía;2;1079.35;19.03;Málaga;Tarjeta Credito;3
1484;07/06/2025;Teclado;Accesorios;4;48.66;16.74;Barcelona;Tarjeta Credito;2
1485;12/08/2025;Teclado;Accesorios;2;304.3;9.08;Málaga;Efectivo;1
1486;08/04/2025;Reloj Inteligente;Gadgets;2;149.29;44.0;Sevilla;Transferencia;3
1487;21/03/2025;Teclado;Accesorios;4;295.05;28.27;Madrid;PayPal;3
1488;22/03/2025;Cámara;Fotografía;4;869.05;20.83;Sevilla;Efectivo;1
1489;05/12/2025;Monitor;Hardware;3;1019.31;38.24;Barcelona;Transferencia;4
1490;18/01/2025;Laptop;Electrónica;5;924.58;23.11;Málaga;Tarjeta Credito;5
1491;07/11/2025;Cámara;Fotografía;2;1065.26;13.99;Madrid;Transferencia;4
1492;09/01/2025;Teclado;Accesorios;3;733.9;45.46;Barcelona;Transferencia;5
1493;24/05/2025;Reloj Inteligente;Gadgets;4;285.68;21.68;Barcelona;PayPal;3
1494;17/08/2025;Auriculares;Accesorios;5;1153.82;11.35;Madrid;PayPal;3
1495;04/10/2025;Smartphone;Electrónica;4;954.48;30.21;Sevilla;Tarjeta Credito;4
1496;28/01/2025;Monitor;Hardware;3;656.0;41.97;Málaga;Efectivo;5
1497;21/10/2025;Teclado;Accesorios;5;671.61;44.91;Sevilla;Transferencia;5
1498;07/01/2025;Teclado;Accesorios;4;874.4;45.11;Bilbao;Tarjeta Credito;2
1499;24/06/2025;Reloj Inteligente;Gadgets;1;815.41;48.95;Valencia;PayPal;3
1500;14/07/2025;Auriculares;Accesorios;5;967.09;12.64;Sevilla;Efectivo;2
1501;19/11/2025;Smartphone;Electrónica;1;336.52;39.14;Málaga;PayPal;2
1502;02/03/2025;Teclado;Accesorios;2;862.08;25.67;Valencia;Efectivo;4
1503;29/01/2025;Monitor;Hardware;4;637.02;11.24;Sevilla;Efectivo;5
1504;11/12/2025;Auriculares;Accesorios;3;499.59;8.2;Sevilla;Transferencia;5
1505;18/08/2025;Teclado;Accesorios;3;521.67;45.74;Madrid;Tarjeta Credito;5
1506;23/11/2025;Teclado;Accesorios;1;1159.64;13.02;Barcelona;Efectivo;3
1507;17/08/2025;Smartphone;Electrónica;4;617.27;45.65;Madrid;Transferencia;2
1508;24/05/2025;Teclado;Accesorios;2;347.17;9.13;Málaga;PayPal;3
1509;26/07/2025;Monitor;Hardware;3;485.23;28.05;Valencia;Tarjeta Credito;4
1510;18/08/2025;Smartphone;Electrónica;5;461.28;44.91;Sevilla;PayPal;4
1511;06/08/2025;Laptop;Electrónica;5;1199.88;20.7;Madrid;PayPal;4
1512;18/10/2025;Auriculares;Accesorios;4;615.48;37.68;Sevilla;Tarjeta Credito;5
1513;23/05/2025;Reloj Inteligente;Gadgets;3;536.59;6.57;Bilbao;Tarjeta Credito;1
1514;25/02/2025;Teclado;Accesorios;2;167.5;15.91;Sevilla;Efectivo;2
1515;31/07/2025;Tablet;Electrónica;2;616.89;11.25;Málaga;Tarjeta Credito;2
1516;16/04/2025;Cámara;Fotografía;3;308.17;14.87;Bilbao;Transferencia;3
1517;09/02/2025;Teclado;Accesorios;2;108.08;31.25;Sevilla;PayPal;5
1518;17/07/2025;Auriculares;Accesorios;5;48.51;43.41;Madrid;Tarjeta Credito;5
1519;08/04/2025;Teclado;Accesorios;4;428.23;32.35;Valencia;PayPal;3
1520;23/05/2025;Smartphone;Electrónica;3;1170.21;10.86;Valencia;Efectivo;5
1521;08/12/2025;Reloj Inteligente;Gadgets;1;321.67;11.21;Valencia;Efectivo;4
1522;08/08/2025;Reloj Inteligente;Gadgets;4;343.64;42.1;Sevilla;PayPal;5
1523;12/08/2025;Monitor;Hardware;2;694.44;24.81;Sevilla;Transferencia;2
1524;13/10/2025;Cámara;Fotografía;2;322.54;41.12;Madrid;Tarjeta Credito;3
1525;26/10/2025;Tablet;Electrónica;4;336.45;42.51;Bilbao;Transferencia;4
1526;25/09/2025;Tablet;Electrónica;1;812.23;41.46;Bilbao;Efectivo;5
1527;14/06/2025;Auriculares;Accesorios;5;105.24;40.44;Madrid;PayPal;5
1528;02/07/2025;Laptop;Electrónica;5;167.87;24.21;Sevilla;Tarjeta Credito;1
1529;20/08/2025;Teclado;Accesorios;5;548.34;32.68;Madrid;Tarjeta Credito;4
1530;07/04/2025;Tablet;Electrónica;2;580.92;7.59;Bilbao;Tarjeta Credito;4
1531;26/09/2025;Reloj Inteligente;Gadgets;5;881.1;43.0;Valencia;Tarjeta Credito;5
1532;10/02/2025;Tablet;Electrónica;4;178.31;22.0;Barcelona;Efectivo;2
1533;02/01/2025;Monitor;Hardware;3;240.77;36.8;Madrid;PayPal;1
1534;17/01/2025;Cámara;Fotografía;5;349.23;47.92;Sevilla;Efectivo;3
1535;17/06/2025;Reloj Inteligente;Gadgets;4;393.1;46.18;Bilbao;PayPal;3
1536;01/03/2025;Reloj Inteligente;Gadgets;5;475.53;20.43;Valencia;Efectivo;1
1537;04/08/2025;Reloj Inteligente;Gadgets;2;66.61;8.12;Barcelona;Tarjeta Credito;5
1538;18/10/2025;Laptop;Electrónica;2;1037.54;11.98;Madrid;PayPal;1
1539;19/12/2025;Reloj Inteligente;Gadgets;3;866.29;12.55;Bilbao;Efectivo;1
1540;06/09/2025;Cámara;Fotografía;2;591.78;7.72;Valencia;Efectivo;1
1541;05/01/2025;Auriculares;Accesorios;4;1196.78;31.77;Madrid;PayPal;2
1542;11/05/2025;Reloj Inteligente;Gadgets;2;988.19;23.28;Valencia;Efectivo;2
1543;19/08/2025;Smartphone;Electrónica;2;183.63;21.24;Sevilla;PayPal;1
1544;23/12/2025;Tablet;Electrónica;4;883.12;41.36;Barcelona;Tarjeta Credito;4
1545;28/06/2025;Teclado;Accesorios;5;724.04;19.72;Málaga;PayPal;5
1546;20/06/2025;Monitor;Hardware;5;173.63;27.72;Barcelona;Tarjeta Credito;4
1547;29/03/2025;Monitor;Hardware;1;496.95;36.08;Málaga;Tarjeta Credito;5
1548;02/04/2025;Laptop;Electrónica;2;1171.55;41.34;Sevilla;PayPal;5
1549;17/03/2025;Teclado;Accesorios;3;124.64;31.14;Sevilla;Tarjeta Credito;4
1550;27/06/2025;Laptop;Electrónica;4;571.4;24.68;Sevilla;Efectivo;4
1551;13/06/2025;Auriculares;Accesorios;2;447.21;39.24;Bilbao;PayPal;4
1552;19/06/2025;Laptop;Electrónica;5;879.04;44.42;Bilbao;Efectivo;2
1553;21/06/2025;Reloj Inteligente;Gadgets;1;492.73;10.0;Sevilla;Tarjeta Credito;2
1554;24/01/2025;Smartphone;Electrónica;3;282.93;48.32;Bilbao;Tarjeta Credito;2
1555;02/10/2025;Smartphone;Electrónica;2;521.1;6.48;Sevilla;Efectivo;2
1556;14/12/2025;Cámara;Fotografía;2;820.02;9.92;Barcelona;Tarjeta Credito;1
1557;27/01/2025;Monitor;Hardware;4;1100.17;29.96;Málaga;Efectivo;5
1558;14/06/2025;Teclado;Accesorios;3;291.65;6.41;Málaga;PayPal;3
1559;22/03/2025;Auriculares;Accesorios;5;910.7;10.79;Sevilla;PayPal;5
1560;01/11/2025;Smartphone;Electrónica;2;889.97;38.63;Barcelona;Efectivo;4
1561;22/11/2025;Reloj Inteligente;Gadgets;5;762.72;41.07;Madrid;Transferencia;2
1562;24/03/2025;Smartphone;Electrónica;1;705.96;11.89;Madrid;PayPal;3
1563;09/06/2025;Monitor;Hardware;4;866.61;46.27;Bilbao;PayPal;5
1564;11/08/2025;Teclado;Accesorios;3;1086.09;32.39;Málaga;Tarjeta Credito;5
1565;26/06/2025;Cámara;Fotografía;3;401.82;40.28;Barcelona;Efectivo;5
1566;04/10/2025;Laptop;Electrónica;2;74.92;46.12;Madrid;Efectivo;5
1567;18/02/2025;Tablet;Electrónica;4;907.28;41.92;Barcelona;PayPal;1
1568;25/01/2025;Laptop;Electrónica;3;1021.43;19.86;Sevilla;Tarjeta Credito;2
1569;23/12/2025;Reloj Inteligente;Gadgets;3;913.42;49.49;Valencia;PayPal;1
1570;17/02/2025;Reloj Inteligente;Gadgets;1;707.88;34.9;Sevilla;Tarjeta Credito;1
1571;21/10/2025;Cámara;Fotografía;4;717.96;10.3;Bilbao;Tarjeta Credito;2
1572;18/10/2025;Reloj Inteligente;Gadgets;3;1119.61;16.25;Sevilla;Tarjeta Credito;3
1573;24/07/2025;Auriculares;Accesorios;2;580.72;31.53;Bilbao;Transferencia;5
1574;21/12/2025;Reloj Inteligente;Gadgets;3;606.94;16.52;Bilbao;Tarjeta Credito;2
1575;13/02/2025;Smartphone;Electrónica;4;988.57;26.96;Málaga;Transferencia;2
1576;16/04/2025;Laptop;Electrónica;1;195.81;46.82;Madrid;Transferencia;4
1577;07/05/2025;Smartphone;Electrónica;5;369.29;48.52;Madrid;Efectivo;4
1578;01/03/2025;Reloj Inteligente;Gadgets;3;277.11;14.93;Barcelona;Efectivo;1
1579;13/07/2025;Smartphone;Electrónica;2;783.99;42.16;Barcelona;Tarjeta Credito;3
1580;31/12/2025;Cámara;Fotografía;4;490.65;30.55;Valencia;Transferencia;1
1581;08/02/2025;Teclado;Accesorios;3;916.86;6.52;Barcelona;Tarjeta Credito;2
1582;26/09/2025;Reloj Inteligente;Gadgets;5;34.19;36.67;Sevilla;Transferencia;1
1583;03/10/2025;Laptop;Electrónica;4;761.91;25.92;Valencia;Tarjeta Credito;3
1584;02/01/2025;Tablet;Electrónica;4;71.18;12.99;Barcelona;Tarjeta Credito;5
1585;16/10/2025;Reloj Inteligente;Gadgets;2;1194.41;30.58;Madrid;Tarjeta Credito;4
1586;11/08/2025;Teclado;Accesorios;5;624.0;15.23;Madrid;Efectivo;2
1587;31/10/2025;Reloj Inteligente;Gadgets;5;391.62;41.31;Madrid;Efectivo;5
1588;14/12/2025;Monitor;Hardware;1;106.23;22.63;Bilbao;PayPal;5
1589;05/02/2025;Cámara;Fotografía;1;969.9;49.5;Barcelona;Tarjeta Credito;2
1590;30/12/2025;Auriculares;Accesorios;2;316.05;14.14;Barcelona;PayPal;5
1591;11/12/2025;Smartphone;Electrónica;1;680.28;38.99;Málaga;Tarjeta Credito;1
1592;30/12/2025;Smartphone;Electrónica;5;675.99;47.07;Málaga;Tarjeta Credito;1
1593;24/02/2025;Laptop;Electrónica;4;392.8;17.05;Bilbao;Tarjeta Credito;2
1594;10/04/2025;Monitor;Hardware;3;791.1;29.74;Madrid;Tarjeta Credito;3
1595;05/08/2025;Smartphone;Electrónica;3;432.5;43.09;Sevilla;Transferencia;3
1596;17/12/2025;Reloj Inteligente;Gadgets;4;991.44;22.86;Sevilla;Transferencia;3
1597;23/03/2025;Reloj Inteligente;Gadgets;2;69.53;46.44;Sevilla;Transferencia;4
1598;23/05/2025;Smartphone;Electrónica;5;702.05;30.62;Málaga;Transferencia;1
1599;08/09/2025;Tablet;Electrónica;4;51.81;38.42;Barcelona;Efectivo;4
